id,company,founder_name,founder_role,email,phone,website,city,category,size,employee_estimate,employee_estimate_source,platform,technologies,intent_score,grade,signal_families,strong_signals,growth_signals,buying_signals,pain_types,why,signal,subject,body,outreach_status,source
af3ea0b6-c85f-5e45-b94b-d8a5d14fb011,Arata,,,info@arata.in,912095712899,https://arata.in,Mumbai,personal care,,,,shopify,"['shopify', 'gtm', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,funding_intent,growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'funding', 'evidence': 'Backed by', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'new launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm', 'confidence': 0.8, 'source': 'homepage_html'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site · Found 1094 instances of return_policy references · Found 528 instances of shipping_info references · Found 170 instances of cod_available references · Found 3 instances of contact_page references · funding: Backed by · new_products: new launch · advertising: Paid ads stack detected: gtm · Growing commerce/ads brand without chatbot automation · Returns/COD friction without chatbot coverage · Funding / investor signal on site · stack: shopify, gtm, judgeme",live_discovery,,,ready,live_verified_enrichment
64b1954b-0afb-5e3f-9f40-14019cdb3f98,Swiss Beauty,,,support@swissbeauty.in,+918044318965,https://swissbeauty.in,New Delhi,beauty,,,,shopify,"['shopify', 'meta_pixel', 'gtm', 'klaviyo', 'judgeme', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,hiring_intent,growth_motion,ads_active,ops_stack,whatsapp_bot_present,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_support_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'hiring', 'evidence': '/jobs', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}, {'type': 'hiring', 'evidence': '/careers', 'confidence': 0.75, 'source': 'intent_page:/pages/careers'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'hiring_with_support_gap', 'evidence': 'Hiring while support automation gap exists', 'confidence': 0.92, 'source': 'derived'}, {'type': 'ops_stack_without_automation', 'evidence': 'Ops/CRM stack present but no chatbot automation', 'confidence': 0.78, 'source': 'derived'}, {'type': 'wa_bot_without_web_chat', 'evidence': 'Has WhatsApp bot vendor but no web chatbot', 'confidence': 0.55, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site · WhatsApp bot/automation vendor detected · Found 154 instances of return_policy references · Found 440 instances of shipping_info references · Found 57 instances of cod_available references · Found 3 instances of contact_page references · hiring: /jobs · new_products: New launch · advertising: Paid ads stack detected: gtm, meta_pixel · hiring: /careers · Growing commerce/ads brand without chatbot automation · Returns/COD friction without chatbot coverage · Hiring while support automation gap exists · stack: shopify, meta_pixel, gtm, klaviyo, judgeme, whatsapp_bot",live_discovery,,,ready,live_verified_enrichment
5db94f1b-d9cd-5321-ad7e-b17a1952d1d3,Soulflower,,,info@soulflower.biz,+91 8080356666,https://soulflower.biz,Mumbai,beauty,,,,shopify,"['shopify', 'meta_pixel', 'google_ads', 'gtm', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,funding_intent,growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'funding', 'evidence': 'backed by', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'expansion', 'evidence': 'now available in', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site · Found 408 instances of return_policy references · Found 256 instances of shipping_info references · Found 151 instances of cod_available references · Found 1 instances of contact_page references · funding: backed by · expansion: now available in · new_products: New Launch · advertising: Paid ads stack detected: google_ads, gtm, meta_pixel · Growing commerce/ads brand without chatbot automation · Returns/COD friction without chatbot coverage · Funding / investor signal on site · stack: shopify, meta_pixel, google_ads, gtm, judgeme",live_discovery,,,ready,live_verified_enrichment
dccfbb40-017d-53c7-9bc5-60697e8a671c,Azah,,,care@azah.in,916764441812,https://azah.in,Gurugram,personal care,,,,shopify,"['shopify', 'gtm', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,funding_intent,ads_active,whatsapp_bot_present,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'funding', 'evidence': 'Backed by', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm', 'confidence': 0.8, 'source': 'homepage_html'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}, {'type': 'wa_bot_without_web_chat', 'evidence': 'Has WhatsApp bot vendor but no web chatbot', 'confidence': 0.55, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site · WhatsApp bot/automation vendor detected · Found 242 instances of return_policy references · Found 93 instances of shipping_info references · Found 104 instances of cod_available references · Found 1 instances of contact_page references · funding: Backed by · advertising: Paid ads stack detected: gtm · Growing commerce/ads brand without chatbot automation · Returns/COD friction without chatbot coverage · Funding / investor signal on site · stack: shopify, gtm, whatsapp_bot",live_discovery,,,ready,live_verified_enrichment
47955c6b-2e46-50cc-95cd-7e7cbcc253f9,Insight Cosmetics,,,care@insightcosmetics.in,+91-9167109506,https://insightcosmetics.in,New Delhi,beauty,,,,shopify,"['shopify', 'gtm', 'shiprocket', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","chat_gap,growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,ads_plus_automation_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm', 'confidence': 0.8, 'source': 'homepage_html'}]","[{'type': 'automation_gap_on_ads_brand', 'evidence': 'Growing commerce/ads brand without chatbot automation', 'confidence': 0.9, 'source': 'derived'}, {'type': 'ops_support_gap', 'evidence': 'Returns/COD friction without chatbot coverage', 'confidence': 0.82, 'source': 'derived'}, {'type': 'ops_stack_without_automation', 'evidence': 'Ops/CRM stack present but no chatbot automation', 'confidence': 0.78, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","No chatbot automation on site · Found 170 instances of return_policy references · Found 262 instances of shipping_info references · Found 199 instances of cod_available references · Found 3 instances of contact_page references · new_products: New Launch · advertising: Paid ads stack detected: gtm · Growing commerce/ads brand without chatbot automation · Returns/COD friction without chatbot coverage · Ops/CRM stack present but no chatbot automation · stack: shopify, gtm, shiprocket, judgeme",live_discovery,,,ready,live_verified_enrichment
092aa6a1-069a-5acf-86f0-1e4c78dc6fd6,Aqualogica,,,care@aqualogica.in,+91-8901555444,https://aqualogica.in,Mumbai,skincare,,,,shopify,"['shopify', 'meta_pixel', 'gtm', 'razorpay', 'judgeme', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","funding_intent,growth_motion,ads_active,ops_stack,whatsapp_bot_present,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'funding', 'evidence': 'Backed by', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New launch', 'confidence': 0.75, 'source': 'intent_page:/blogs/news'}]","[{'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site · WhatsApp bot/automation vendor detected · Found 125 instances of return_policy references · Found 126 instances of shipping_info references · Found 448 instances of cod_available references · Found 2 instances of contact_page references · funding: Backed by · new_products: New Launch · advertising: Paid ads stack detected: gtm, meta_pixel · new_products: New launch · Funding / investor signal on site · stack: shopify, meta_pixel, gtm, razorpay, judgeme, whatsapp_bot",live_discovery,,,ready,live_verified_enrichment
89fdac72-99f4-584d-a717-bc6cbb5a318b,Sanfe,,,care@sanfe.in,915614438117,https://sanfe.in,New Delhi,personal care,,,,shopify,"['shopify', 'google_ads', 'gtm', 'shiprocket', 'judgeme', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","growth_motion,ads_active,ops_stack,whatsapp_bot_present,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm', 'confidence': 0.8, 'source': 'homepage_html'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site · WhatsApp bot/automation vendor detected · Found 175 instances of return_policy references · Found 83 instances of shipping_info references · Found 88 instances of cod_available references · Found 2 instances of contact_page references · new_products: New Launch · advertising: Paid ads stack detected: google_ads, gtm · stack: shopify, google_ads, gtm, shiprocket, judgeme, whatsapp_bot",live_discovery,,,ready,live_verified_enrichment
3a1234ed-3198-5342-8c37-11bd7df1d88f,Pee Safe,,,care@peesafe.com,+91 9870279353,https://peesafe.com,Gurugram,personal care,,,,shopify,"['shopify', 'meta_pixel', 'google_ads', 'gtm', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","hiring_intent,growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'hiring', 'evidence': '/jobs', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: google_ads, gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}, {'type': 'hiring', 'evidence': '/careers', 'confidence': 0.75, 'source': 'intent_page:/pages/careers'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site · Found 239 instances of return_policy references · Found 177 instances of shipping_info references · Found 93 instances of cod_available references · Found 2 instances of contact_page references · hiring: /jobs · new_products: New Launch · advertising: Paid ads stack detected: google_ads, gtm, meta_pixel · hiring: /careers · stack: shopify, meta_pixel, google_ads, gtm, judgeme",live_discovery,,,ready,live_verified_enrichment
547ddb76-5396-5255-a95b-8fe79c110bd5,Dr. Sheth's,,,support@drsheths.com,+91-8901555444,https://drsheths.com,Mumbai,skincare,,,,shopify,"['shopify', 'meta_pixel', 'gtm', 'razorpay', 'judgeme', 'whatsapp_bot']",96.0,SALES_READY,"gap,growth,live,reach,stack","funding_intent,growth_motion,ads_active,ops_stack,whatsapp_bot_present,ops_pain,stack_plus_gap,high_intent_composite,brand_support_plus_cue,live_gap_corroborated","[{'type': 'funding', 'evidence': 'Backed by', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'new_products', 'evidence': 'New Launch', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm, meta_pixel', 'confidence': 0.8, 'source': 'homepage_html'}]","[{'type': 'recent_funding_window', 'evidence': 'Funding / investor signal on site', 'confidence': 0.85, 'source': 'derived'}]","['faq_volume', 'return_policy', 'shipping_info', 'cod_available', 'contact_page']","Web chatbot present on site · WhatsApp bot/automation vendor detected · Found 188 instances of return_policy references · Found 207 instances of shipping_info references · Found 275 instances of cod_available references · Found 8 instances of contact_page references · funding: Backed by · new_products: New Launch · advertising: Paid ads stack detected: gtm, meta_pixel · Funding / investor signal on site · stack: shopify, meta_pixel, gtm, razorpay, judgeme, whatsapp_bot",live_discovery,,,ready,live_verified_enrichment
00921df4-0a68-55c8-b5b0-4d40de683ddf,Reequil,,,care@reequil.com,919417842944,https://reequil.com,Gurugram,skincare,,,,shopify,"['shopify', 'gtm', 'shiprocket', 'judgeme']",96.0,SALES_READY,"gap,growth,live,reach,stack","growth_motion,ads_active,ops_stack,ops_pain,stack_plus_gap,high_intent_composite,brand_inbox,brand_inbox_plus_cue,phone_plus_context,live_gap_corroborated","[{'type': 'expansion', 'evidence': 'now available in', 'confidence': 0.75, 'source': 'homepage_html'}, {'type': 'advertising', 'evidence': 'Paid ads stack detected: gtm', 'confidence': 0.8, 'source': 'homepage_html'}]",[],"['faq_volume', 'return_policy', 'shipping_info', 'cod_available']","Web chatbot present on site · Found 414 instances of return_policy references · Found 300 instances of shipping_info references · Found 288 instances of cod_available references · expansion: now available in · advertising: Paid ads stack detected: gtm · stack: shopify, gtm, shiprocket, judgeme",live_discovery,,,ready,live_verified_enrichment
